TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T502965,C100052,13-07-60,Female,MUMBAI,"Rs. 54,071.44",2024-09-03,062924,8940.86
T501437,C100429,17-05-92,F,Delhi,"40,293.13",14-Jan-2024,135025,1425.89
T501553,C100274,1973-07-26,Male,Kolkata,,2024-05-23,061238,1524.27
T500816,C100210,1956-04-12,female,Delhi,"112,806.44",07/02/2024,061938,3240.39
T501243,C100581,10/01/1991,M,Bengaluru,"Rs. 13,752.63",27/11/2024,045035,264.84
T504312,C100579,2003-08-07,female,Jaipur,"Rs. 200,313.27",2024-06-07,000314,"INR 8,461.21"
T500302,C100330,03/01/1996,m,Mumbai,"Rs. 8,776.03",2024-08-26,191950,909.46
T502619,C100723,05/06/1971,male,  Surat,"78,759.05",2024-02-07,120159,4212.59
T505779,C100237,10-10-56,Male,PUNE,,19/03/2024,135720,14385.54
T502678,C100579,2003-08-07,female,Jaipur,"Rs. 200,313.27",2024-10-13,164601,4091.52
T502485,C100162,1997-09-24,m,Delhi,"Rs. 42,810.30",08-Apr-2024,123428,1358.99
T503936,C100763,10/09/1994,m,MUMBAI,,30-May-2024,004243,3887.6
T502305,C100481,22/05/1988,Male,JAIPUR,"1,624.30",04-Jan-2024,072919,447.03
T503162,C100640,22/11/2003,male,AHMEDABAD,,18-Dec-2024,144218,10698.32
T501063,C100389,1975-12-07,F,Kolkata,,25-Dec-2024,100118,2469.38
T500872,C100521,1962-02-16,Male,Kolkata,56258.99,07/05/2024,072556,2113.02
T502819,C100065,18/02/2001,M,Delhi,55990.05,2024-12-02,222605,"INR 17,522.89"
T504735,C100429,17-05-92,F,Delhi,"40,293.13",22/07/2024,101325,1115.84
T500952,C100437,10/05/1977,female,PUNE,"Rs. 58,587.83",29-Jun-2024,140249,INR 503.10
T500159,C100293,13-05-89,Male,BANGALORE,"10,023.20",23/09/2024,180547,82.92
T500923,C100145,09-09-69,,Mumbai,,2024-08-06,105541,INR 652.81
T502770,C100773,10-04-82,,KOLKATA,,26-Feb-2024,165058,2758.49
T504155,C100056,20/08/1973,M,CHENNAI,"Rs. 116,022.67",07-Oct-2024,102353,43.68
T505798,C100412,1985-02-10,,MUMBAI,"Rs. 21,748.09",2024-05-13,082214,1347.79
T504334,C100662,09-10-70,Male,Mumbai,64116.87,2024-05-28,041934,1768.16
T501975,C100021,1996-01-24,m,Hyderabad,51078.01,2024-07-13,092745,1462.86
T504119,C100569,06/08/1967,,KOLKATA,,23/03/2024,055842,5950.91
T501828,C100423,23/10/2004,M,CHENNAI,"138,103.22",28-Jul-2024,200657,3954.38
T504779,C100095,1980-11-25,Female,Ahmedabad,,25/06/2024,222238,600.31
T503735,C100036,04/08/1957,,LUCKNOW,119884.19,01-Nov-2024,191144,1686.87
T502394,C100169,1990-12-22,,Ahmedabad,"Rs. 346,738.24",2024-09-17,215637,18952.85
T505329,C100327,1959-06-23,,Bangalore,,08-Jun-2024,120027,206.44
T503603,C100464,1975-12-20,,Ahmedabad,,2024-08-31,095056,578.45
T502056,C100027,17-08-89,,AHMEDABAD,"Rs. 11,262.83",11-Oct-2024,151835,2016.14
T504324,C100479,22/10/1980,f,Kolkata,"Rs. 98,501.77",03/04/2024,193928,2056.76
T500489,C100766,11/12/2004,F,Hyderabad,73693.65,21/06/2024,195843,1549.53
T503713,C100121,,,DELHI,,2024-03-01,144515,1834.77
T500385,C100753,05/12/1958,Male,Ahmedabad,,06-Jul-2024,034943,2487.7
T503488,C100077,06-01-90,Female,Ahmedabad,"28,809.70",28-May-2024,235605,1086.63
T502283,C100289,09-03-04,m,JAIPUR,26392.12,29/04/2024,174204,113.19
T504111,C100412,1985-02-10,,MUMBAI,"Rs. 21,748.09",03/08/2024,030914,3946.55
T501824,C100675,1962-07-04,,Bangalore,91272.97,15/03/2024,073347,3798.36
T504365,C100333,18-03-86,F,LUCKNOW,,2024-05-08,111256,5346.07
T504419,C100389,1975-12-07,F,Kolkata,,10-Jan-2024,104205,INR 303.41
T501588,C100124,13/11/1959,Male,,"Rs. 2,357.17",20/04/2024,201503,521.18
T502389,C100099,1959-04-20,f,Ahmedabad,5650.19,30-Jan-2024,095837,498.58
T503348,C100794,15/07/1959,Female,PUNE,"Rs. 32,969.19",07/12/2024,183512,373.62
T505910,C100559,04/12/2001,,Mumbai,"83,977.32",24/12/2024,224250,"INR 1,634.22"
T501751,C100318,19/04/1976,,JAIPUR,"171,947.48",07-Jan-2024,151132,5506.91
T501231,C100541,13-01-74,male,Ahmedabad,"186,265.55",05/09/2024,104238,3239.28
T504089,C100005,1966-11-23,,mumbai ,"Rs. 44,083.60",2024-04-24,010350,"INR 3,762.60"
T503160,C100504,1999-12-20,M,Jaipur,97634.59,20-May-2024,140458,1303.94
T500963,C100013,1995-03-19,,MUMBAI,"Rs. 11,833.88",22/02/2024,180434,
T504593,C100366,10/12/1987,f,  Surat,"9,704.44",2024-04-20,035309,562.89
T500352,C100501,02-01-74,f,DELHI,"98,637.64",06-Jan-2024,204004,2770.85
T501838,C100083,11-01-60,f,Hyderabad,"7,606.81",24/10/2024,051234,705.36
T503945,C100046,27-11-85,female,DELHI,4232.4,27/02/2024,120504,INR -215.65
T504952,C100586,03-01-02,,HYDERABAD,69749.17,2024-06-23,175309,5600.26
T500001,C100794,15/07/1959,Female,PUNE,"Rs. 32,969.19",03/09/2024,163603,905.34
T505270,C100097,26/02/1991,f,PUNE,6498.69,23/06/2024,192311,228.27
T504381,C100504,1999-12-20,M,Jaipur,97634.59,2024-03-14,125746,2255.91
T505932,C100080,1998-06-05,m,BANGALORE,772078.46,2024-11-26,021155,6958.41
T500783,C100745,16/11/2002,Female,AHMEDABAD,53359.6,2024-12-14,113806,1430.82
T504991,C100557,20/09/1988,Female,,"Rs. 20,249.85",2024-10-03,171020,184.13
T502396,C100075,25/02/2001,F,HYDERABAD,13759.87,26/01/2024,115909,1123.09
T504973,C100097,26/02/1991,f,PUNE,6498.69,30-Aug-2024,060636,189.96
T500068,C100060,21/09/2001,male,HYDERABAD,"4,623.60",06/04/2024,021923,590.51
T500403,C100015,1994-04-22,M,MUMBAI,,14/09/2024,194325,1307.51
T503434,C100190,06/11/1979,male,Jaipur,"Rs. 39,923.71",06/12/2024,162154,1952.6
T502089,C100669,14/01/1976,F,Hyderabad,,17/01/2024,162902,INR 284.35
T505532,C100549,20/03/1985,F,DELHI,"92,675.90",2024-04-02,174027,3646.99
T504273,C100417,23-03-93,male,Mumbai,1928.25,19/09/2024,010512,INR 720.63
T503428,C100628,03/09/1990,M,Pune,109284.74,02-Mar-2024,100829,873.0
T502139,C100532,2004-12-08,M,Ahmedabad,,2024-10-08,011203,558.64
T501200,C100148,1980-12-03,f,Chennai,,19-Apr-2024,141819,2317.55
T502915,C100372,19/12/1983,Female,Mumbai,59995.96,13-Jun-2024,082531,4206.36
T502300,C100403,13/06/2003,f,JAIPUR,"14,630.12",2024-03-22,040808,72.44
T501756,C100513,1992-06-02,F,Bengaluru,14786.27,15-Oct-2024,041131,4092.09
T503486,C100031,04-11-77,,DELHI,,2024-01-23,034008,108.88
T501577,C100637,09-04-89,F,PUNE,,2024-05-18,015849,16253.07
T502719,C100318,19/04/1976,,JAIPUR,"171,947.48",27-Jan-2024,163338,4740.65
T502241,C100498,1999-12-16,M,LUCKNOW,"Rs. 9,148.77",2024-05-17,152208,1376.82
T502774,C100574,03-10-85,m,Mumbai,"11,779.17",2024-06-28,224919,920.34
T501507,C100534,21/09/1980,Female,MUMBAI,,2024-02-20,021804,1625.0
T503749,C100421,1985-01-17,Male,Chennai,"123,501.29",2024-02-05,031622,INR 349.11
T502493,C100235,21-09-81,female,Pune,"Rs. 15,017.22",23/05/2024,164929,675.51
T505224,C100573,1976-01-19,male,Hyderabad,41943.84,2024-10-06,191607,9341.17
T500538,C100473,03-04-82,female,Bengaluru,,2024-08-21,035602,2738.03
T501330,C100326,02-04-59,male,Hyderabad,"23,182.39",2024-01-18,221216,920.56
T502303,C100393,11/11/1981,F,Mumbai,"15,018.25",2024-08-19,183351,589.19
T502499,C100637,09-04-89,F,PUNE,,11/01/2024,165547,INR 383.52
T501612,C100598,1995-02-20,F,Bengaluru,"Rs. 138,205.32",2024-01-13,062342,2696.59
T501488,C100012,12/10/1993,F,,"Rs. 50,102.02",09-Jan-2024,013028,1300.0
T502018,C100514,1975-04-12,,KOLKATA,"Rs. 51,367.71",24-May-2024,122627,897.56
T501744,C100695,14-01-57,Male,,26555.71,2024-05-08,024753,4760.84
T504939,C100500,06-04-01,f,Pune,"34,173.25",15-Jan-2024,121803,1265.48
T505810,C100207,06/06/1974,m,DELHI,"Rs. 68,660.40",05-Jun-2024,180651,842.97
T505610,C100096,20/08/1961,M,LUCKNOW,"76,980.73",16-Jun-2024,145419,3018.64
T501729,C100350,06/05/1984,Male,Bengaluru,,2024-07-13,025639,18435.76
T504606,C100022,16-02-69,F,DELHI,,30/08/2024,222828,103.07
T501393,C100633,16/05/1960,Male,Jaipur,7650.67,2024-10-21,190601,3387.21
T501508,C100303,1973-06-05,male,BANGALORE,"16,218.38",2024-06-30,165603,1814.42
T501194,C100657,1974-02-08,male,Ahmedabad,"71,006.14",20-Aug-2024,123159,1267.52
T505334,C100658,1996-06-17,female,Chennai,"62,261.48",2024-04-01,235415,1262.59
T505925,C100021,1996-01-24,m,Hyderabad,51078.01,13/09/2024,193845,INR -299.13
T503800,C100070,1994-10-17,F,LUCKNOW,"29,489.38",2024-08-09,102221,1505.61
T505252,C100436,06-10-60,F,Jaipur,"Rs. 93,354.27",2024-01-21,130818,2654.87
T504677,C100260,05-07-82,M,Mumbai,"47,216.74",30/01/2024,053355,3755.65
T504951,C100339,20/04/1966,male,PUNE,"Rs. 62,182.35",14/05/2024,224213,7709.26
T501931,C100479,22/10/1980,f,Kolkata,"Rs. 98,501.77",2024-09-02,112749,2225.34
T502812,C100513,1992-06-02,F,Bengaluru,14786.27,27/05/2024,132106,517.88
T503974,C100200,07/09/1984,f,Pune,"99,008.06",27-Jul-2024,192239,4890.97
T502539,C100480,08-09-93,F,MUMBAI,"Rs. 37,940.98",2024-05-20,190709,963.28
T502669,C100005,1966-11-23,,mumbai ,"Rs. 44,083.60",16/02/2024,075300,5427.14
T503719,C100450,1992-01-17,F,DELHI,"111,417.27",2024-03-25,011038,16978.83
T503248,C100153,04-08-82,f,LUCKNOW,"379,373.89",01-May-2024,062901,7312.2
T504759,C100600,1981-05-01,f,Jaipur,"67,373.79",2024-11-18,172601,4035.81
T502822,C100070,1994-10-17,F,LUCKNOW,"29,489.38",11/10/2024,235711,331.87
T500573,C100163,04/08/1970,m,Kolkata,"Rs. 3,126.03",09-Oct-2024,113553,496.2
T500696,C100734,1985-06-24,F,Pune,"29,158.72",02/03/2024,090747,2651.95
T505937,C100349,,Female,PUNE,"397,135.49",2024-12-06,202339,7853.89
T505499,C100139,09-08-90,Male,Jaipur,"34,813.10",23-Jun-2024,201459,6066.13
T505031,C100465,1975-06-04,f,KOLKATA,,29-Oct-2024,213307,331.51
T505214,C100274,1973-07-26,Male,Kolkata,,2024-12-18,054845,2153.92
T502187,C100470,05-02-97,F,NAGPUR,155474.78,29/03/2024,072502,275755.0
T504022,C100395,2001-02-20,f,Kolkata,"Rs. 30,084.28",10-Apr-2024,072834,INR 943.62
T505043,C100363,1995-08-11,Male,  Surat,"Rs. 6,950.01",20/09/2024,082118,307.22
T502045,C100368,1991-10-16,F,Jaipur,"144,315.15",06-Jul-2024,024302,15310.78
T500282,C100045,0000-00-00,m,,"Rs. 50,615.70",28-Jul-2024,035931,5505.5
T500258,C100349,,Female,PUNE,"397,135.49",2024-11-03,040906,3806.21
T502664,C100387,16-02-77,M,Kolkata,20501.21,2024-01-16,173252,2265.62
T505132,C100715,1966-01-07,Male,AHMEDABAD,5484.47,12/12/2024,203550,INR 38.06
T503233,C100680,1964-12-27,male,Chennai,83125.23,2024-06-23,055931,12006.36
T500725,C100229,2004-07-25,Female,CHENNAI,47420.96,30-Sep-2024,112514,1147.81
T501636,C100658,1996-06-17,female,Chennai,"62,261.48",2024-03-14,055912,"INR 1,050.21"
T504773,C100517,2001-06-26,male,JAIPUR,"53,788.28",27-Sep-2024,154721,11145.4
T500055,C100649,1959-03-08,,DELHI,"Rs. 342,978.92",27-Mar-2024,224045,"INR -6,952.30"
T505018,C100289,09-03-04,m,JAIPUR,26392.12,15/02/2024,171049,2147.37
T501411,C100294,1977-04-19,Female,HYDERABAD,,2024-07-27,171347,"INR 1,347.18"
T502214,C100476,1964-07-27,female,PUNE,66112.87,10-Dec-2024,055234,3763.41
T505461,C100085,17-10-83,m,Pune,36223.4,2024-05-24,033332,5384.08
T502935,C100646,24-02-56,M,Delhi,56399.4,03/06/2024,130245,1779.93
T500888,C100123,14-09-96,M,Hyderabad,24576.12,2024-02-13,083731,880.81
T502954,C100234,15-03-98,female,Chennai,59188.47,2024-07-28,104100,835.37
T501687,C100173,2003-09-18,Female,PUNE,"Rs. 28,296.42",07/12/2024,225417,6631.25
T501819,C100587,27-07-91,m,mumbai ,"18,400.96",03-May-2024,172643,478.69
T503703,C100065,18/02/2001,M,Delhi,55990.05,04-May-2024,090504,15445.13
T501972,C100468,04-04-68,Male,Chennai,84203.67,2024-10-06,192630,7711.27
T500714,C100591,1975-05-16,Male,Jaipur,"31,294.72",17-Dec-2024,163806,261961.0
T504701,C100139,09-08-90,Male,Jaipur,"34,813.10",2024-02-01,162301,4106.93
T502286,C100232,1984-12-23,,CHENNAI,41614.26,29-Jan-2024,042919,921.37
T505784,C100553,01/07/2001,f,  Surat,"Rs. 71,513.73",07-Nov-2024,154351,5150.36
T501197,C100572,1969-09-12,F,Mumbai,"8,282.21",2024-07-10,204701,347.64
T505042,C100174,1972-07-21,m,Bengaluru,97279.18,2024-06-12,100332,4362.23
T502848,C100344,1963-04-13,,,4994.06,27-Jun-2024,190752,-436.49
T504713,C100663,24/03/1961,m,,"600,713.48",2024-11-14,091319,3251.34
T500123,C100275,04/05/1965,female,BANGALORE,"175,954.66",05/02/2024,024718,6607.91
T504430,C100375,27-11-99,m,NAGPUR,"267,588.10",31/01/2024,152819,23499.4
T505704,C100741,24/04/1966,m,Kolkata,32097.85,05/09/2024,105021,2384.04
T504400,C100409,16-02-62,f,BANGALORE,"20,193.51",28/03/2024,022853,
T500980,C100439,08/03/1967,female,BANGALORE,"Rs. 48,286.94",2024-02-11,135709,1313.73
T500175,C100726,1966-04-07,m,KOLKATA,"Rs. 213,622.83",2024-01-10,110009,21462.28
T500581,C100055,23/01/2001,m,LUCKNOW,"Rs. 39,750.83",20/12/2024,122639,1995.45
T504950,C100136,17/08/2002,,Ahmedabad,,15/01/2024,223648,-986.61
T501616,C100701,1973-08-26,m,Delhi,26855.95,2024-06-20,220228,1636.2
T505443,C100312,04/03/1971,f,NAGPUR,,17/05/2024,091433,483.86
T502876,C100438,20-05-72,F,Bengaluru,,07-Jul-2024,001705,2842.51
T505198,C100726,1966-04-07,m,KOLKATA,"Rs. 213,622.83",2024-09-02,065848,"INR 15,835.96"
T503243,C100191,02-01-79,M,PUNE,"Rs. 70,003.54",21/02/2024,213646,-3900.21
T501861,C100072,1987-07-07,F,Bengaluru,"13,636.68",06/08/2024,132534,2263.21
T503575,C100716,11-02-72,F,,"Rs. 240,805.50",24/01/2024,141114,2729.78
T503606,C100663,24/03/1961,m,,"600,713.48",05-Sep-2024,043432,4206.36
T505840,C100006,1990-05-02,female,Bangalore,"Rs. 40,563.16",30/12/2024,235152,
T502974,C100664,09/01/1987,,Mumbai,99475.96,01/04/2024,002729,7693.2
T504505,C100550,19/08/1986,f,Mumbai,"121,126.01",13-Jul-2024,110113,14533.63
T504771,C100350,06/05/1984,Male,Bengaluru,,13-Nov-2024,215720,1007.06
T500297,C100698,03/10/1986,M,mumbai ,"Rs. 186,379.37",18/03/2024,134807,6270.93
T500925,C100509,1977-09-18,m,BANGALORE,26256.74,2024-11-24,151636,955.42
T504118,C100597,1972-02-09,female,Pune,30467.88,02-Sep-2024,072216,1786.55
T505063,C100687,23/01/1961,F,JAIPUR,,2024-12-14,171609,430.09
T502115,C100153,04-08-82,f,LUCKNOW,"379,373.89",2024-06-27,170950,"INR 7,004.32"
T504824,C100605,17-10-69,M,LUCKNOW,"Rs. 79,326.66",2024-01-06,104940,251.5
T501307,C100640,22/11/2003,male,AHMEDABAD,,03/12/2024,210148,3534.63
T504767,C100737,03/06/1961,f,Delhi,"Rs. 71,291.17",16/02/2024,021230,INR 366.03
T501672,C100151,1955-06-05,Male,Kolkata,"Rs. 83,391.84",09-Sep-2024,010835,10825.95
T501199,C100418,1960-01-14,,HYDERABAD,,2024-01-31,103024,2451.43
T502229,C100600,1981-05-01,f,Jaipur,"67,373.79",2024-09-08,032120,2010.85
T500895,C100764,1966-06-14,M,Jaipur,62112.48,2024-02-11,070317,
T500293,C100177,13-12-68,,AHMEDABAD,208320.55,2024-10-23,105705,INR 928.10
T502690,C100401,22-12-97,female,Chennai,"24,925.63",12/02/2024,233043,-887.66
T504222,C100546,20/05/1993,male,DELHI,"Rs. 76,684.14",30-Apr-2024,095221,"INR 1,494.06"
T502579,C100412,1985-02-10,,MUMBAI,"Rs. 21,748.09",21/03/2024,150835,
T504994,C100153,04-08-82,f,LUCKNOW,"379,373.89",17/02/2024,050819,1617.04
T500692,C100329,08/11/1958,Male,Ahmedabad,"37,113.65",2024-12-04,005236,-3575.19
T500686,C100779,21-03-59,female,KOLKATA,"297,969.29",24-Dec-2024,122404,3934.11
T500817,C100773,10-04-82,,KOLKATA,,10-Apr-2024,075014,11129.49
T500216,C100451,19-01-02,m,Chennai,24527.13,2024-06-02,135941,898.02
T503325,C100486,07/04/1993,F,PUNE,3302.51,03-Jan-2024,081859,92.83
T504248,C100513,1992-06-02,F,Bengaluru,14786.27,05/03/2024,195904,6950.08
T505891,C100726,1966-04-07,m,KOLKATA,"Rs. 213,622.83",24-Aug-2024,150240,3496.61
T503889,C100291,1975-08-14,Female,Pune,,02-Feb-2024,124054,197.61
T505672,C100762,05-04-72,f,CHENNAI,,24-Jun-2024,022207,INR 232.85
T505899,C100797,09-08-84,F,LUCKNOW,"21,946.42",04/05/2024,144933,546.96
T500478,C100063,2001-02-14,f,CHENNAI,"67,715.00",2024-04-27,125130,763.17
T505819,C100683,06/10/1974,f,Mumbai,51370.71,08/08/2024,093644,2005.89
T505483,C100449,09-08-01,Male,CHENNAI,,2024-07-12,214145,1917.02
T503198,C100668,21-07-78,Female,Bangalore,"99,681.03",29-Feb-2024,022428,9955.48
T500812,C100002,14/10/1990,female,BANGALORE,4740.87,22-Jul-2024,090445,481.91
T504346,C100457,23/11/1991,M,Hyderabad,"46,885.90",2024-05-23,010222,"INR 1,943.17"
T500843,C100563,17-08-73,,DELHI,,01/02/2024,202933,6387.02
T503056,C100134,1959-04-17,Male,HYDERABAD,12808.18,2024-09-28,221748,1274.92
T502375,C100670,26/10/1983,female,MUMBAI,371867.09,13/02/2024,220327,4460.45
T504069,C100742,03-10-70,,mumbai ,"Rs. 4,402.93",26/05/2024,063540,INR 578.48
T502032,C100448,1996-08-17,female,MUMBAI,1576.53,12/12/2024,165722,1014.05
T500967,C100210,1956-04-12,female,Delhi,"112,806.44",2024-12-16,022105,677.35
T505883,C100517,2001-06-26,male,JAIPUR,"53,788.28",29-May-2024,030159,3207.62
T505412,C100735,1971-02-11,,Hyderabad,"55,080.47",2024-10-17,173027,INR 515.41
T500972,C100512,19/08/1986,m,,"Rs. 88,055.27",2024-08-28,074838,1716.56
T501896,C100239,1978-02-10,male,CHENNAI,"Rs. 30,783.15",2024-10-28,082343,3015.17
T504342,C100342,07/06/1969,M,  Surat,9262.22,26/10/2024,115547,7545.33
T502704,C100037,09-03-94,F,Delhi,"Rs. 33,340.33",22/09/2024,080630,1977.17
T504920,C100588,2003-09-24,,KOLKATA,"Rs. 10,922.29",18-Mar-2024,014231,3395.85
T505114,C100736,1994-08-24,m,Mumbai,21365.93,01-Jan-2024,163136,1349.37
T503374,C100693,11/10/1988,f,Jaipur,"247,886.54",2024-03-20,102102,4024.96
T505067,C100591,1975-05-16,Male,Jaipur,"31,294.72",31-Jan-2024,221008,"INR 5,378.03"
T505112,C100452,27/10/1966,female,MUMBAI,33276.34,20-Aug-2024,094428,7379.87
T505378,C100512,19/08/1986,m,,"Rs. 88,055.27",07/08/2024,072032,965.98
T502951,C100371,1960-12-25,m,Pune,10182.0,2024-06-06,203636,3101.84
T501345,C100071,04-06-01,male,Pune,"Rs. 7,466.77",2024-08-19,040824,1253.98
T505505,C100321,06-06-63,Male,Bangalore,66868.65,06/02/2024,014157,425.27
T500975,C100077,06-01-90,Female,Ahmedabad,"28,809.70",2024-10-30,090332,"INR 1,763.14"
T505217,C100131,2002-07-19,F,HYDERABAD,114687.04,25/09/2024,082637,"INR 2,164.61"
T500509,C100594,1990-02-24,male,Hyderabad,"Rs. 73,506.23",12/09/2024,200750,290.15
T500122,C100565,19/09/2004,f,BANGALORE,"67,225.87",2024-06-08,072903,1406.21
T505509,C100144,03/01/1996,F,Chennai,"63,913.10",26-Jun-2024,095246,120.79
T505552,C100771,07-12-67,F,KOLKATA,"9,840.47",08/06/2024,141221,783.94
T501710,C100203,01/02/2002,female,KOLKATA,3361.7,25/04/2024,192410,1633.5
T502100,C100000,18-10-59,Male,DELHI,"Rs. 17,012.07",24-Oct-2024,031657,231.95
T500869,C100257,21-11-70,,JAIPUR,88380.56,30-May-2024,065238,3768.34
T505561,C100781,07-12-64,f,LUCKNOW,,27/09/2024,022031,2227.77
T501030,C100334,05/05/1992,,Kolkata,"Rs. 92,365.78",2024-11-20,203144,354.07
T503463,C100204,1969-01-02,,Jaipur,"Rs. 19,428.09",07/06/2024,200435,639.8
T504852,C100083,11-01-60,f,Hyderabad,"7,606.81",22-Sep-2024,123814,1518.95
T501998,C100239,1978-02-10,male,CHENNAI,"Rs. 30,783.15",08-Sep-2024,083145,3486.79
T503590,C100563,17-08-73,,DELHI,,08-Aug-2024,081246,8289.3
T501156,C100291,1975-08-14,Female,Pune,,2024-06-23,174630,10345.35
T503156,C100209,01-02-55,female,,38752.88,03/09/2024,025309,882.05
T504428,C100134,1959-04-17,Male,HYDERABAD,12808.18,16-Sep-2024,213255,INR 858.38
T501575,C100185,1990-08-13,f,Kolkata,"Rs. 119,141.06",21/11/2024,235759,"INR 7,971.01"
T505761,C100220,1967-12-16,Female,KOLKATA,"36,055.65",03/05/2024,032015,-2225.59
T500061,C100587,27-07-91,m,mumbai ,"18,400.96",30-May-2024,093910,4151.0
T500472,C100181,07-08-60,male,Pune,"Rs. 46,982.71",02/10/2024,161102,
T504997,C100268,1990-09-10,F,Ahmedabad,24478.2,17/05/2024,115119,1621.21
T503454,C100556,0000-00-00,f,HYDERABAD,"Rs. 92,723.33",04/02/2024,123351,1704.64
T500865,C100404,04-05-64,m,Kolkata,"Rs. 17,067.98",2024-04-05,090414,2518.65
T503583,C100254,08/06/1964,Female,Ahmedabad,184790.05,2024-04-27,215803,21294.25
T505839,C100541,13-01-74,male,Ahmedabad,"186,265.55",19/10/2024,234744,1462.72
T503614,C100720,25-12-56,Male,LUCKNOW,"53,994.49",25-Dec-2024,165628,385.71
T504837,C100635,13/07/1998,m,DELHI,20087.81,2024-11-09,204035,1785.78
T505938,C100759,08-06-83,f,,,2024-01-10,212249,7098.12
T503388,C100663,24/03/1961,m,,"600,713.48",2024-10-20,130524,12418.3
T502180,C100336,27-02-97,M,NAGPUR,75339.25,09/07/2024,205943,1111.96
T504743,C100108,1974-12-26,M,Jaipur,"53,397.38",2024-05-03,160517,920.98
T503281,C100563,17-08-73,,DELHI,,13-Aug-2024,073443,913.8
T505087,C100091,1994-12-19,f,Kolkata,138944.05,2024-09-27,100137,6526.81
T501628,C100047,11/07/1966,female,Hyderabad,22419.5,2024-08-24,105646,"INR -1,124.47"
T502438,C100555,27-03-93,female,Ahmedabad,"66,420.28",28-Feb-2024,081554,-1796.13
T501149,C100658,1996-06-17,female,Chennai,"62,261.48",2024-05-18,070347,1669.13
T501160,C100798,01/02/2000,male,DELHI,"17,004.51",2024-09-12,024505,414.38
T500256,C100728,09/08/1988,F,Delhi,6027.16,2024-01-03,081356,217.97
T502598,C100428,17-03-81,Male,Pune,"163,084.05",2024-06-20,010229,8719.53
T504729,C100449,09-08-01,Male,CHENNAI,,26-Mar-2024,015447,3911.81
T505525,C100631,15/03/1970,M,DELHI,"47,693.35",23-Jan-2024,221926,151.7
T504873,C100215,25-01-62,Male,Jaipur,51679.23,03/03/2024,152601,1411.97
T501105,C100449,09-08-01,Male,CHENNAI,,19-Oct-2024,100104,3044.58
T505120,C100680,1964-12-27,male,Chennai,83125.23,17-Jul-2024,135008,4414.21
T503407,C100675,1962-07-04,,Bangalore,91272.97,18-Dec-2024,023109,"INR 1,291.01"
T500557,C100535,12-02-81,f,CHENNAI,10577.18,31-May-2024,132625,234205.00000000003
T501850,C100194,10/04/2004,Female,mumbai ,"Rs. 8,031.94",31/08/2024,081849,1618.75
T502088,C100185,1990-08-13,f,Kolkata,"Rs. 119,141.06",21/11/2024,123051,6867.98
T502899,C100709,15-12-01,Female,NAGPUR,"Rs. 253,403.83",07/06/2024,171308,2250.65
T503220,C100371,1960-12-25,m,Pune,10182.0,11-Aug-2024,051225,497.22
T500261,C100515,13/10/1997,Male,CHENNAI,48437.97,2024-02-01,204955,1781.74
T505178,C100623,1972-07-11,female,NAGPUR,,2024-06-20,180254,151.05
T500627,C100238,25/10/1981,,PUNE,,17/10/2024,212853,3751.54
T501889,C100381,2000-06-26,Female,AHMEDABAD,"34,569.41",05-Nov-2024,183045,326.1
T503042,C100527,19-04-72,male,AHMEDABAD,"Rs. 6,830.51",04/09/2024,165930,INR 717.35
T504305,C100444,13-06-84,f,  Surat,14948.14,01-Feb-2024,113840,840.17
T502078,C100065,18/02/2001,M,Delhi,55990.05,2024-10-02,021536,5380.2
T503585,C100010,1989-06-09,f,Kolkata,"Rs. 239,001.20",2024-05-10,061834,13419.85
T504304,C100436,06-10-60,F,Jaipur,"Rs. 93,354.27",01-Apr-2024,094039,5118.03
T501606,C100693,11/10/1988,f,Jaipur,"247,886.54",04/11/2024,003550,11376.32
T501020,C100569,06/08/1967,,KOLKATA,,21-Feb-2024,081454,878.67
T500608,C100541,13-01-74,male,Ahmedabad,"186,265.55",09/08/2024,135118,INR 380.47
T501403,C100633,16/05/1960,Male,Jaipur,7650.67,2024-01-10,022837,3348.69
T505081,C100498,1999-12-16,M,LUCKNOW,"Rs. 9,148.77",12/09/2024,111541,751.75
T503254,C100585,20-01-65,F,CHENNAI,"Rs. 51,724.58",2024-01-13,045401,931.81
T502096,C100521,1962-02-16,Male,Kolkata,56258.99,03/11/2024,122855,4668.27
T500209,C100214,1998-09-06,F,LUCKNOW,"Rs. 68,205.42",2024-09-26,070220,1071.94
T503798,C100596,1972-07-04,Male,mumbai ,"240,531.19",2024-06-09,162601,611.34
