TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR),Age
T500753,C100188,1981-12-18,Male,Pune,34870.27,2024-03-19,43638,2057.3999999999996,42.5
T504531,C100659,2000-11-01,Female,Jaipur,86238.94,2024-11-15,53042,1249.6,23.7
T501563,C100191,1979-01-02,Male,Pune,70003.54,2024-11-26,34318,1572.4,45.5
T501934,C100653,1965-07-06,Female,Ahmedabad,305029.15,2024-01-30,183706,9561.09,59.0
T505919,C100608,1978-05-11,Male,Nagpur,49274.28,2024-10-24,92036,2891.29,46.1
T503493,C100047,1966-07-11,Female,Hyderabad,22419.5,2024-06-12,72117,6265.1,58.0
T503022,C100411,1980-10-24,Female,Lucknow,2108.17,2024-08-15,133756,1269.29,43.7
T504647,C100372,1983-12-19,Female,Mumbai,59995.96,2024-06-17,83524,4007.95,40.5
T502648,C100558,1958-07-13,Female,Hyderabad,43904.78,2024-02-08,44639,1716.49,66.0
T501856,C100094,1981-03-20,Female,Bangalore,50521.45,2024-07-19,20314,419.53,43.3
T504697,C100409,,Female,Bangalore,20193.51,2024-03-15,44704,654.61,40.7
T503563,C100238,1981-10-25,Unknown,Pune,51367.71,2024-10-16,121437,1954.15,42.7
T501964,C100585,,Female,Chennai,51724.58,2024-08-22,170043,1585.92,40.7
T501013,C100349,,Female,Pune,397135.49,2024-09-12,52443,10823.82,40.7
T501427,C100028,1973-05-26,Unknown,Hyderabad,51367.71,2024-11-01,45243,9123.06,51.1
T503322,C100286,1981-05-16,Female,Jaipur,28080.8,2024-04-20,122624,497.38,43.1
T501295,C100647,,Female,Chennai,27953.84,2024-09-09,141804,987.51,40.7
T500466,C100416,1988-10-20,Male,Jaipur,77721.72,2024-04-05,142654,2497.67,35.7
T500174,C100271,1977-11-07,Male,Bengaluru,8306.59,2024-05-18,205829,338.24,46.6
T504880,C100613,1972-02-21,Unknown,Unknown,22232.68,2024-02-12,40529,58.01,52.4
T500277,C100200,1984-09-07,Female,Pune,99008.06,2024-02-05,233756,1342.25,39.8
T501069,C100692,1971-01-16,Male,Surat,47693.35,2024-02-15,35935,1538.92,53.5
T501548,C100753,1958-12-05,Male,Ahmedabad,47693.35,2024-04-05,43126,14442.52,65.6
T501024,C100111,1961-02-13,Female,Bengaluru,31428.6,2024-04-17,134901,3135.63,63.4
T505036,C100545,1965-11-14,Female,Mumbai,76933.29,2024-07-10,50241,2213.97,58.6
T502834,C100129,1964-07-22,Male,Delhi,39437.66,2024-10-28,60936,1325.65,59.9
T501466,C100593,,Male,Ahmedabad,77632.67,2024-01-30,160310,1588.36,40.7
T505419,C100243,1981-10-26,Male,Ahmedabad,16321.79,2024-07-06,61804,3290.21,42.7
T505605,C100227,1962-10-14,Male,Pune,4871.68,2024-04-05,71945,1048.09,61.7
T505002,C100484,1984-05-17,Male,Jaipur,12346.88,2024-09-01,71026,272.01,40.1
T501713,C100153,1982-08-04,Female,Lucknow,379373.89,2024-10-31,21702,4137.22,41.9
T503424,C100118,1993-04-18,Unknown,Ahmedabad,51367.71,2024-04-14,9,1124.08,31.2
T502611,C100785,2000-02-01,Male,Chennai,102157.68,2024-06-21,30447,423.24,24.4
T500388,C100790,1994-02-03,Female,Pune,108574.79,2024-11-05,184047,6525.78,30.4
T502070,C100032,1977-10-16,Female,Kolkata,27810.1,2024-07-09,65531,632.89,46.7
T503970,C100750,1976-09-20,Male,Mumbai,140121.33,2024-07-06,153911,856.56,47.8
T503495,C100267,1964-03-24,Female,Bengaluru,100432.83,2024-05-30,63024,2368.91,60.3
T502821,C100550,1986-08-19,Female,Mumbai,121126.01,2024-12-20,114438,488.53,37.9
T504976,C100317,1983-03-05,Unknown,Surat,27760.8,2024-12-06,13620,372.95,41.3
T501424,C100492,,Male,Kolkata,3109.69,2024-12-18,50244,666.3,40.7
T503542,C100729,,Male,Lucknow,264299.97,2024-03-24,60446,4326.35,40.7
T503574,C100477,1992-08-08,Male,Ahmedabad,72921.71,2024-05-04,180229,814.0,31.9
T500050,C100363,1995-11-08,Male,Surat,6950.01,2024-06-08,52323,602.09,28.6
T501887,C100419,,Male,Delhi,26055.1,2024-04-27,81341,2605.08,40.7
T503695,C100142,1997-07-20,Female,Jaipur,52253.95,2024-02-19,31046,1303.6,26.9
T504229,C100319,1956-01-12,Female,Mumbai,418468.01,2024-09-08,103837,1064.4,68.5
T505201,C100329,1958-11-08,Male,Ahmedabad,37113.65,2024-10-09,223614,1618.8,65.6
T504799,C100051,1976-02-21,Male,Pune,169367.84,2024-01-10,33543,2655.53,48.4
T500482,C100268,1990-10-09,Female,Ahmedabad,24478.2,2024-03-21,102804,574.43,33.7
T503393,C100548,1982-08-07,Female,Nagpur,53292.45,2024-01-15,93112,1832.16,41.9
T505241,C100400,1961-12-17,Female,Pune,52253.95,2024-10-31,234834,2208.28,62.5
T502251,C100244,1983-09-24,Female,Delhi,52253.95,2024-07-21,71706,76756.0,40.8
T504162,C100691,1998-08-13,Male,Pune,47693.35,2024-02-01,225904,701.93,25.9
T502313,C100037,1994-03-09,Female,Delhi,33340.33,2024-02-10,182640,12469.09,30.3
T502849,C100543,1989-02-25,Male,Chennai,28641.23,2024-10-24,34541,7350.29,35.3
T505786,C100755,1975-07-15,Female,Hyderabad,52253.95,2024-01-30,221331,2049.3,49.0
T503103,C100066,1992-06-01,Female,Nagpur,54535.14,2024-03-31,93939,763.62,32.1
T505003,C100520,1979-07-13,Male,Bengaluru,57394.34,2024-03-27,211759,1650.95,45.0
T504127,C100380,,Female,Delhi,52253.95,2024-08-01,95516,5382.49,40.7
T503867,C100466,,Male,Mumbai,11590.04,2024-04-04,10110,174.27,40.7
T502465,C100148,1980-03-12,Female,Chennai,52253.95,2024-11-23,214914,3940.34,44.3
T505993,C100242,1991-05-14,Male,Hyderabad,103866.17,2024-03-05,51725,5186.11,33.1
T504106,C100010,1989-09-06,Female,Kolkata,239001.2,2024-02-22,21835,2411.13,34.8
T500064,C100194,2004-04-10,Female,Mumbai,8031.94,2024-02-01,144616,3458.86,20.2
T500776,C100162,1997-09-24,Male,Delhi,42810.3,2024-01-30,35929,2888.64,26.8
T504173,C100147,1997-03-17,Male,Mumbai,34392.46,2024-09-11,221728,5365.1,27.3
T504587,C100436,,Female,Jaipur,93354.27,2024-01-07,201545,667.86,40.7
T502734,C100290,1991-09-11,Unknown,Delhi,21647.56,2024-08-04,43652,299.68,32.8
T502580,C100019,,Unknown,Bengaluru,102437.46,2024-12-25,14730,5580.19,40.7
T504616,C100328,1993-09-23,Female,Mumbai,138849.89,2024-07-26,14928,1857.1,30.8
T503483,C100798,2000-02-01,Male,Delhi,17004.51,2024-09-09,24300,870.18,24.4
T502344,C100714,1967-02-19,Male,Bengaluru,13233.37,2024-05-04,214511,1172.83,57.4
T504687,C100720,,Male,Lucknow,53994.49,2024-07-29,5509,2203.18,40.7
T502815,C100257,,Unknown,Jaipur,88380.56,2024-10-11,20733,903.03,40.7
T505805,C100765,1958-11-07,Male,Chennai,22571.43,2024-06-16,125939,760.32,65.6
T505381,C100238,1981-10-25,Unknown,Pune,51367.71,2024-12-29,4235,1817.54,42.7
T504026,C100573,1976-01-19,Male,Hyderabad,41943.84,2024-11-22,173850,2851.3,48.4
T500724,C100788,1965-10-17,Male,Bengaluru,40994.26,2024-01-05,181105,10568.68,58.7
T505667,C100346,1993-08-22,Male,Pune,134207.78,2024-04-16,181031,6449.37,30.9
T505646,C100177,,Unknown,Ahmedabad,208320.55,2024-05-03,53808,1347.12,40.7
T502897,C100537,1963-01-27,Female,Chennai,26621.54,2024-07-17,155644,1559.84,61.4
T505308,C100291,1975-08-14,Female,Pune,52253.95,2024-03-05,220149,152615.0,48.9
T501735,C100701,1973-08-26,Male,Delhi,26855.95,2024-12-09,54107,2327.5,50.8
T503124,C100734,1985-06-24,Female,Pune,29158.72,2024-08-15,201514,4031.86,39.0
T504940,C100734,1985-06-24,Female,Pune,29158.72,2024-09-22,83432,1815.62,39.0
T505078,C100354,1965-03-09,Male,Delhi,47693.35,2024-06-24,1326,2727.11,59.3
T504802,C100341,1990-12-17,Male,Nagpur,1305.73,2024-03-30,160116,56.16,33.5
T500273,C100280,1996-06-03,Male,Kolkata,61078.77,2024-01-26,62620,272883.0199999997,28.1
T502944,C100668,1978-07-21,Female,Bangalore,99681.03,2024-10-21,200505,15672.82,45.9
T505896,C100046,1985-11-27,Female,Delhi,4232.4,2024-09-29,104704,1634.65,38.6
T505059,C100699,2003-11-15,Female,Kolkata,20709.46,2024-09-01,61458,1057.64,20.6
T505640,C100037,1994-03-09,Female,Delhi,33340.33,2024-04-14,75022,1989.53,30.3
T505496,C100322,1957-04-22,Female,Delhi,12582.93,2024-04-04,95119,7170.97,67.2
T501452,C100065,2001-02-18,Male,Delhi,55990.05,2024-02-03,125902,11164.99,23.4
T502715,C100657,1974-08-02,Male,Ahmedabad,71006.14,2024-01-05,133459,2057.3999999999996,49.9
T504245,C100223,,Female,Nagpur,7196.01,2024-11-22,163749,1683.98,40.7
T502692,C100769,1990-07-04,Female,Chennai,29909.5,2024-04-18,155526,1035.97,34.0
T502767,C100446,1990-03-06,Female,Surat,26944.66,2024-01-16,64655,450.25,34.3
T500218,C100196,1965-08-17,Female,Hyderabad,24873.57,2024-09-18,201145,7995.65,58.9
T500239,C100591,1975-05-16,Male,Jaipur,31294.72,2024-02-06,130739,1425.9,49.1
T501131,C100306,1967-04-23,Male,Pune,63186.77,2024-09-07,54845,4370.87,57.2
T503264,C100347,1963-10-13,Male,Mumbai,37311.99,2024-10-25,84011,2662.33,60.7
T502239,C100450,1992-01-17,Female,Delhi,111417.27,2024-05-20,151053,1659.3,32.5
T505349,C100181,,Male,Pune,46982.71,2024-06-02,43722,1372.44,40.7
T505149,C100737,1961-06-03,Female,Delhi,71291.17,2024-01-21,31247,2426.98,63.1
T501383,C100073,1997-10-26,Unknown,Pune,3393.42,2024-05-25,192456,834.52,26.7
T503074,C100094,1981-03-20,Female,Bangalore,50521.45,2024-10-16,95900,12834.66,43.3
T504860,C100554,1980-01-24,Male,Surat,31094.72,2024-03-24,200124,1017.36,44.4
T501357,C100733,2001-03-05,Female,Bangalore,244077.09,2024-09-13,141012,9080.93,23.3
T504871,C100090,1973-06-11,Male,Pune,17694.21,2024-07-11,123352,515.83,51.1
T502630,C100337,1987-03-24,Female,Ahmedabad,120535.8,2024-05-14,45954,6141.99,37.3
T502832,C100149,2004-10-19,Female,Mumbai,31910.38,2024-12-17,223954,4821.09,19.7
T500624,C100027,1989-08-17,Unknown,Ahmedabad,11262.83,2024-05-31,183139,2575.77,34.9
T500839,C100619,1979-10-27,Female,Jaipur,618590.11,2024-04-10,130208,5645.95,44.7
T504723,C100205,1967-04-14,Female,Pune,35559.48,2024-01-06,171907,713.78,57.2
T500323,C100274,1973-07-26,Male,Kolkata,47693.35,2024-10-03,171047,4486.98,50.9
T501867,C100215,,Male,Jaipur,51679.23,2024-12-29,114005,1533.24,40.7
T505256,C100645,1981-11-02,Male,Unknown,47693.35,2024-07-24,15716,15354.59,42.7
T502826,C100329,1958-11-08,Male,Ahmedabad,37113.65,2024-06-05,85423,2041.48,65.6
T505172,C100688,2001-10-21,Male,Hyderabad,28109.11,2024-02-16,50553,347.8,22.7
T505635,C100380,,Female,Delhi,52253.95,2024-06-09,204854,1168.2,40.7
T500437,C100140,1964-06-15,Unknown,Kolkata,699519.01,2024-11-13,101210,1806.22,60.0
T500119,C100057,1998-12-21,Male,Hyderabad,108663.77,2024-11-06,65259,1130.75,25.5
T505595,C100330,1996-01-03,Male,Mumbai,8776.03,2024-04-08,163614,555.37,28.5
T501839,C100077,1990-01-06,Female,Ahmedabad,28809.7,2024-09-05,202636,2144.09,34.5
T501026,C100333,1986-03-18,Female,Lucknow,52253.95,2024-07-27,62345,3309.4,38.3
T503301,C100688,2001-10-21,Male,Hyderabad,28109.11,2024-05-14,74828,2427.85,22.7
T504172,C100776,1964-01-07,Female,Bangalore,31244.52,2024-12-30,154618,2057.3999999999996,60.5
T503101,C100291,1975-08-14,Female,Pune,52253.95,2024-03-23,11149,832.91,48.9
T500900,C100138,1972-07-16,Female,Bengaluru,13258.49,2024-05-11,90336,138.46,52.0
T504467,C100653,1965-07-06,Female,Ahmedabad,305029.15,2024-05-02,44126,4367.4,59.0
T501204,C100416,1988-10-20,Male,Jaipur,77721.72,2024-05-15,184325,5806.2,35.7
T505691,C100620,1967-06-27,Unknown,Chennai,22920.89,2024-10-15,223512,2598.02,57.0
T505037,C100465,1975-04-06,Female,Kolkata,52253.95,2024-02-24,2249,380.69,49.2
T504050,C100333,1986-03-18,Female,Lucknow,52253.95,2024-05-28,195656,879.0,38.3
T500552,C100765,1958-11-07,Male,Chennai,22571.43,2024-09-21,35418,451.87,65.6
T500406,C100463,1963-05-18,Male,Nagpur,11964.39,2024-12-02,60138,1078.05,61.1
T505613,C100385,1986-09-04,Female,Pune,31830.7,2024-10-14,113520,6022.6,37.8
T501613,C100671,1957-02-18,Male,Mumbai,60107.96,2024-01-15,181253,6532.47,67.4
T502934,C100591,1975-05-16,Male,Jaipur,31294.72,2024-02-03,92851,1653.38,49.1
T505064,C100481,1988-05-22,Male,Jaipur,1624.3,2024-09-28,235417,98.59,36.1
T503298,C100748,1989-07-05,Male,Mumbai,63573.89,2024-08-22,231259,6303.89,35.0
T502833,C100733,2001-03-05,Female,Bangalore,244077.09,2024-10-31,223807,9900.92,23.3
T502349,C100383,1990-04-20,Male,Bangalore,38999.36,2024-08-04,82131,1921.71,34.2
T504785,C100727,1978-08-19,Female,Jaipur,123863.27,2024-05-07,92221,414.17,45.9
T503109,C100414,2002-02-15,Female,Pune,61143.12,2024-12-12,160443,1630.24,22.4
T501738,C100275,1965-05-04,Female,Bangalore,175954.66,2024-05-05,135649,6681.39,59.2
T500236,C100129,1964-07-22,Male,Delhi,39437.66,2024-12-04,222513,1594.78,59.9
T503163,C100610,1976-06-03,Male,Unknown,125370.42,2024-02-18,205645,705.28,48.1
T500499,C100418,1960-01-14,Unknown,Hyderabad,51367.71,2024-04-09,90018,6992.54,64.5
T504918,C100615,1997-06-02,Female,Delhi,10856.3,2024-06-18,23609,75.84,27.1
T503625,C100775,1994-07-25,Female,Surat,45130.4,2024-05-18,141720,1048.2,29.9
T503127,C100765,1958-11-07,Male,Chennai,22571.43,2024-01-09,64857,715.21,65.6
T500794,C100716,,Female,Unknown,240805.5,2024-10-27,102427,5503.81,40.7
T503358,C100285,1991-08-17,Female,Pune,63464.25,2024-08-06,35519,1548.87,32.9
T503291,C100285,1991-08-17,Female,Pune,63464.25,2024-07-23,200700,2204.42,32.9
T503972,C100726,1966-07-04,Male,Kolkata,213622.83,2024-03-27,112239,4632.74,58.0
T500990,C100733,2001-03-05,Female,Bangalore,244077.09,2024-05-07,235353,8170.69,23.3
T504663,C100627,1961-10-08,Female,Bangalore,24171.98,2024-07-02,113134,4743.16,62.7
T502435,C100549,1985-03-20,Female,Delhi,92675.9,2024-02-23,222420,845.71,39.3
T503376,C100517,2001-06-26,Male,Jaipur,53788.28,2024-04-24,170359,2630.18,23.0
T500390,C100317,1983-03-05,Unknown,Surat,27760.8,2024-06-22,92252,2352.23,41.3
T504839,C100105,1995-10-18,Female,Lucknow,21507.37,2024-06-21,152956,131760.0,28.7
T502400,C100080,1998-05-06,Male,Bangalore,772078.46,2024-10-01,174657,6199.63,26.2
T501217,C100421,1985-01-17,Male,Chennai,123501.29,2024-09-04,62838,1828.18,39.4
T500235,C100220,1967-12-16,Female,Kolkata,36055.65,2024-05-13,180657,169.38,56.5
T500331,C100603,2000-05-12,Male,Pune,3993.34,2024-11-18,231242,13.6,24.1
T504576,C100051,1976-02-21,Male,Pune,169367.84,2024-10-17,61335,5518.17,48.4
T503188,C100628,1990-09-03,Male,Pune,109284.74,2024-06-17,143026,1770.83,33.8
T500044,C100215,,Male,Jaipur,51679.23,2024-01-19,114939,851.34,40.7
T505564,C100797,1984-08-09,Female,Lucknow,21946.42,2024-08-05,171540,2642.89,39.9
T505801,C100295,,Male,Bangalore,25848.99,2024-07-13,203931,1036.29,40.7
T504216,C100375,1999-11-27,Male,Nagpur,267588.1,2024-09-12,84330,4693.8,24.6
T503436,C100204,1969-02-01,Unknown,Jaipur,19428.09,2024-06-09,61841,1948.35,55.4
T503072,C100431,,Male,Surat,10914.09,2024-02-02,101627,411.79,40.7
T503134,C100574,1985-10-03,Male,Mumbai,11779.17,2024-01-24,163339,463.41,38.7
T505368,C100290,1991-09-11,Unknown,Delhi,21647.56,2024-03-14,155209,222.42,32.8
T504045,C100423,2004-10-23,Male,Chennai,138103.22,2024-05-10,125209,17328.19,19.7
T505022,C100479,1980-10-22,Female,Kolkata,98501.77,2024-05-26,82005,4691.61,43.7
T501594,C100172,1991-12-18,Unknown,Lucknow,180835.83,2024-01-31,11309,3990.68,32.5
T500223,C100475,,Female,Bengaluru,89827.75,2024-07-17,221254,300.67,40.7
T504862,C100422,,Female,Delhi,10121.37,2024-02-14,55809,1224.49,40.7
T504709,C100068,2003-08-22,Unknown,Bengaluru,51367.71,2024-10-13,154411,9793.21,20.9
T502891,C100190,1979-11-06,Male,Jaipur,39923.71,2024-09-25,234700,5024.74,44.6
T501245,C100167,1989-12-06,Female,Bangalore,11248.7,2024-12-14,20238,2878.6,34.6
T501540,C100448,1996-08-17,Female,Mumbai,1576.53,2024-02-17,161144,570.23,27.9
T503537,C100795,1986-10-21,Female,Pune,43684.44,2024-10-03,74204,426.43,37.7
T504148,C100477,1992-08-08,Male,Ahmedabad,72921.71,2024-08-20,151135,1619.83,31.9
T504625,C100790,1994-02-03,Female,Pune,108574.79,2024-04-14,203206,679.65,30.4
T502533,C100047,1966-07-11,Female,Hyderabad,22419.5,2024-02-14,73849,910.02,58.0
T500818,C100698,1986-10-03,Male,Mumbai,186379.37,2024-11-12,40926,856.39,37.7
T503458,C100285,1991-08-17,Female,Pune,63464.25,2024-07-18,1906,2362.62,32.9
T500155,C100310,1984-08-23,Male,Hyderabad,323760.11,2024-04-06,75649,845.77,39.9
T500248,C100788,1965-10-17,Male,Bengaluru,40994.26,2024-08-12,112537,1301.98,58.7
T504857,C100006,1990-02-05,Female,Bangalore,40563.16,2024-03-19,102211,1299.86,34.4
T503927,C100626,1988-04-25,Male,Surat,47693.35,2024-07-30,170104,465.7,36.2
T504014,C100580,1993-07-18,Female,Mumbai,29452.82,2024-12-24,125224,5266.88,31.0
T502636,C100190,1979-11-06,Male,Jaipur,39923.71,2024-05-26,120959,6076.97,44.6
T505226,C100425,1986-04-10,Unknown,Mumbai,59725.38,2024-01-19,40905,3310.98,38.2
T504638,C100038,2001-08-16,Male,Kolkata,38387.92,2024-11-02,144701,7132.87,22.9
T500793,C100537,1963-01-27,Female,Chennai,26621.54,2024-05-14,212754,3049.71,61.4
T501725,C100413,1975-06-17,Male,Chennai,47693.35,2024-05-07,232735,7651.4,49.0
T503189,C100026,1980-06-13,Female,Bangalore,42425.02,2024-10-22,23547,5769.28,44.0
T502649,C100420,1978-09-17,Male,Delhi,25796.51,2024-02-12,93617,806.56,45.8
T500628,C100322,1957-04-22,Female,Delhi,12582.93,2024-05-21,180249,4347.82,67.2
T505870,C100709,2001-12-15,Female,Nagpur,253403.83,2024-12-23,151011,6947.3,22.5
T502339,C100621,2001-07-16,Female,Hyderabad,58120.95,2024-09-22,205030,672.19,23.0
T505463,C100258,2000-05-26,Male,Unknown,16944.13,2024-09-05,74900,4252.05,24.1
T501620,C100468,,Male,Chennai,84203.67,2024-12-14,161139,2766.65,40.7
T501451,C100392,1981-08-02,Female,Bangalore,52253.95,2024-05-20,4101,484.88,42.9
T502902,C100586,2002-01-03,Unknown,Hyderabad,69749.17,2024-01-16,25259,3868.48,22.5
T505167,C100331,1984-04-09,Male,Delhi,139917.52,2024-04-25,35326,15257.39,40.2
T504650,C100324,,Male,Ahmedabad,8250.81,2024-09-23,181048,2057.3999999999996,40.7
T500826,C100435,1982-06-13,Unknown,Delhi,58275.09,2024-08-29,232325,2024.76,42.0
T501639,C100729,,Male,Lucknow,264299.97,2024-11-20,183819,4968.83,40.7
T503864,C100473,1982-04-03,Female,Bengaluru,52253.95,2024-12-30,231325,3876.01,42.2
T502913,C100787,1997-04-22,Female,Delhi,16021.57,2024-01-24,134058,601.86,27.2
T503791,C100277,1978-08-06,Female,Bengaluru,63815.79,2024-07-05,195901,2920.6,45.9
T503420,C100374,1997-06-01,Female,Jaipur,55312.12,2024-02-02,34541,2990.83,27.1
T503996,C100216,1995-01-05,Unknown,Bangalore,51367.71,2024-12-26,71540,244.18,29.5
T503767,C100264,1984-06-01,Male,Hyderabad,47693.35,2024-03-23,195755,24502.19,40.1
T500535,C100263,,Female,Bangalore,52253.95,2024-05-05,201642,369.56,40.7
T502663,C100423,2004-10-23,Male,Chennai,138103.22,2024-07-23,74534,1200.5,19.7
T500154,C100747,1969-08-14,Female,Mumbai,52638.76,2024-02-07,210820,2441.01,54.9
T503241,C100165,2004-12-17,Male,Bangalore,5165.05,2024-01-28,233029,1226.08,19.5
T505596,C100266,1960-08-05,Female,Surat,201021.76,2024-04-20,52313,2200.38,63.9
T503149,C100525,1969-05-10,Female,Chennai,212533.64,2024-03-28,230735,3809.44,55.1
T502952,C100384,1998-07-13,Female,Kolkata,102416.63,2024-10-11,53928,2057.3999999999996,26.0
T501311,C100565,2004-09-19,Female,Bangalore,67225.87,2024-12-24,40849,600.91,19.8
T500322,C100280,1996-06-03,Male,Kolkata,61078.77,2024-02-22,122001,5099.07,28.1
T504110,C100556,,Female,Hyderabad,92723.33,2024-11-23,43616,1310.51,40.7
T503330,C100387,1977-02-16,Male,Kolkata,20501.21,2024-05-01,133753,3463.15,47.4
T503985,C100384,1998-07-13,Female,Kolkata,102416.63,2024-10-26,234609,1797.42,26.0
T501798,C100457,1991-11-23,Male,Hyderabad,46885.9,2024-09-09,85702,1767.6,32.6
T500082,C100085,1983-10-17,Male,Pune,36223.4,2024-10-21,22311,531.35,40.7
T502560,C100218,1979-08-01,Male,Ahmedabad,470799.86,2024-02-29,230313,5536.49,44.9
T501943,C100622,1963-08-04,Male,Pune,114620.95,2024-04-23,175759,5823.62,60.9
T503536,C100044,1962-08-19,Male,Hyderabad,43950.32,2024-03-18,142506,2328.98,61.9
T505479,C100532,2004-08-12,Male,Ahmedabad,47693.35,2024-05-31,144924,1845.35,19.9
T501574,C100589,,Female,Chennai,101026.53,2024-09-13,32506,5755.25,40.7
T502977,C100494,1999-10-07,Male,Ahmedabad,11661.72,2024-06-23,214017,1327.63,24.7
T502723,C100573,1976-01-19,Male,Hyderabad,41943.84,2024-04-18,133219,2198.46,48.4
T503405,C100681,1967-05-15,Female,Lucknow,239151.47,2024-05-07,85727,7503.84,57.1
T502058,C100595,1957-11-12,Female,Mumbai,17193.93,2024-11-19,171307,466.3,66.6
T501762,C100400,1961-12-17,Female,Pune,52253.95,2024-08-16,82908,4492.76,62.5
T501494,C100588,2003-09-24,Unknown,Kolkata,10922.29,2024-07-13,1747,5470.23,20.8
T504927,C100529,1991-11-11,Female,Bengaluru,104328.62,2024-04-28,31754,334.23,32.6
T502080,C100610,1976-06-03,Male,Unknown,125370.42,2024-11-29,100713,5764.18,48.1
T501174,C100691,1998-08-13,Male,Pune,47693.35,2024-07-08,234437,1950.0,25.9
T504509,C100154,,Female,Chennai,20227.6,2024-04-24,15041,2057.3999999999996,40.7
T502628,C100062,1976-02-16,Male,Mumbai,6698.94,2024-12-21,65006,1551.54,48.4
T504261,C100140,1964-06-15,Unknown,Kolkata,699519.01,2024-01-21,12132,1968.56,60.0
T505733,C100598,1995-02-20,Female,Bengaluru,138205.32,2024-05-11,145440,1674.52,29.4
T500614,C100651,1989-01-02,Female,Chennai,79050.49,2024-12-29,65820,5803.95,35.5
T503093,C100670,1983-10-26,Female,Mumbai,371867.09,2024-12-10,155955,9278.64,40.7
T503450,C100092,2000-06-15,Male,Ahmedabad,47693.35,2024-08-03,160053,534.98,24.0
T501014,C100234,1998-03-15,Female,Chennai,59188.47,2024-09-07,150242,1319.52,26.3
T503057,C100462,1975-07-18,Male,Unknown,8910.73,2024-03-20,220909,516.85,49.0
T505915,C100418,1960-01-14,Unknown,Hyderabad,51367.71,2024-04-12,110443,14984.08,64.5
T505333,C100264,1984-06-01,Male,Hyderabad,47693.35,2024-05-04,225908,8499.71,40.1
T503905,C100554,1980-01-24,Male,Surat,31094.72,2024-07-27,81806,470.0,44.4
T502181,C100630,,Male,Ahmedabad,47693.35,2024-04-20,195923,387.88,40.7
T503418,C100779,,Female,Kolkata,297969.29,2024-12-09,115451,6381.28,40.7
T504651,C100710,1988-06-06,Male,Lucknow,31418.04,2024-08-25,105949,2661.82,36.1
T503100,C100533,1959-07-05,Unknown,Lucknow,11799.16,2024-11-15,112940,1221.63,65.0
T501211,C100749,,Male,Mumbai,372624.79,2024-01-14,103230,9227.9,40.7
T500634,C100788,1965-10-17,Male,Bengaluru,40994.26,2024-06-08,94958,103.85,58.7
